ingreso_laboral,consumo,OSIG,n_personas,ISR,IVA,Total aportacion,Estado
14003.635,20351.771,Normativo,524.0,1971.0254,702.49561,2673.521,Aguascalientes
10832.817,16863.889,bisexual,524.0,1170.0786,582.10242,1752.181,Aguascalientes
5863.6289,10532.127,Normativo,832.0,408.42319,267.19171,675.61487,Aguascalientes
1557.7185,6859.8921,Normativo,261.0,75.663315,370.33594,445.99927,Aguascalientes
1129.4581,9951.415,Normativo,522.0,46.380558,193.73378,240.11433,Aguascalientes
7342.126,34106.629,Normativo,2090.0,0.0,163.64244,163.64244,Aguascalientes
2300.4553,6706.9639,Normativo,277.0,126.44874,362.07959,488.52832,Aguascalientes
1363.2688,7847.9189,Normativo,296.0,62.367611,423.6748,486.04242,Aguascalientes
6775.812,10559.688,Normativo,942.0,0.0,151.09032,151.09032,Aguascalientes
3868.8079,21575.49,Normativo,591.0,0.0,277.18521,277.18521,Aguascalientes
6091.4814,18657.197,Normativo,628.0,436.24002,644.00299,1080.243,Aguascalientes
6745.4688,8307.707,Normativo,296.0,0.0,448.49707,448.49707,Aguascalientes
10642.622,24678.102,bisexual,816.0,1128.5546,353.09998,1481.6545,Aguascalientes
6687.8789,16897.461,Normativo,272.0,509.04977,912.2207,1421.2705,Aguascalientes
4574.6729,22684.047,Normativo,512.0,0.0,441.61246,441.61246,Aguascalientes
17656.996,16848.158,Normativo,256.0,2963.3423,909.55859,3872.9009,Aguascalientes
3017.0122,27318.941,Normativo,1793.0,175.44411,336.41196,511.85608,Aguascalientes
11786.859,19732.916,Normativo,746.0,1378.3685,455.44888,1833.8174,Aguascalientes
15748.622,24828.678,Normativo,497.0,2444.9946,409.08084,2854.0754,Aguascalientes
7162.6904,22142.5,Normativo,994.0,567.01599,239.33,806.34601,Aguascalientes
7135.0781,16099.721,Normativo,468.0,563.64502,206.83672,770.48175,Aguascalientes
15132.237,22316.359,Normativo,497.0,2277.5737,469.69345,2747.2671,Aguascalientes
6084.1421,9920.7959,bisexual,284.0,435.34399,343.54141,778.88538,Aguascalientes
8201.9336,20807.957,Normativo,603.0,693.88947,405.08835,1098.9778,Aguascalientes
11083.567,16630.76,Normativo,603.0,1224.8232,387.99579,1612.8191,Aguascalientes
7475.2871,14357.671,gay,905.0,605.17859,198.3389,803.51746,Aguascalientes
1006.5231,15432.087,bisexual,843.0,37.974739,100.08733,138.06207,Aguascalientes
1074.2871,12078.475,Normativo,843.0,42.608181,257.63116,300.23935,Aguascalientes
3559.1067,20223.127,T+,1685.0,212.51039,174.08861,386.599,Aguascalientes
2794.5928,10624.955,Normativo,281.0,160.23593,447.77106,608.00696,Aguascalientes
7329.7827,12988.401,Normativo,1193.0,587.41504,146.90555,734.32056,Aguascalientes
5278.375,15310.899,Normativo,1168.0,0.0,130.84045,130.84045,Aguascalientes
5139.5796,14166.855,Normativo,1459.0,0.0,132.47879,132.47879,Aguascalientes
5727.5845,11702.258,Normativo,292.0,391.81451,321.17636,712.99084,Aguascalientes
4899.209,14168.023,Normativo,876.0,304.1413,156.75391,460.8952,Aguascalientes
14527.691,23733.004,Normativo,930.0,2113.3684,339.57736,2452.9458,Aguascalientes
2567.2292,27104.494,Normativo,709.0,144.6897,527.66956,672.35925,Aguascalientes
19355.68,34737.266,Normativo,701.0,3424.7344,770.14886,4194.8833,Aguascalientes
18727.506,29410.682,Normativo,1401.0,3254.1113,589.80457,3843.916,Aguascalientes
16219.179,34016.977,Normativo,1319.0,2572.8062,682.17969,3254.9858,Aguascalientes
27041.928,45998.988,Normativo,330.0,5669.6475,2483.2852,8152.9326,Aguascalientes
3276.4106,16964.889,Normativo,330.0,193.18074,915.86035,1109.0411,Aguascalientes
10251.44,13955.257,bisexual,289.0,1043.1504,305.88055,1349.031,Aguascalientes
1865.5669,12664.827,Normativo,272.0,96.712776,683.71875,780.43152,Aguascalientes
6076.9009,16544.693,Normativo,1087.0,434.45999,154.61975,589.07971,Aguascalientes
9389.4111,17892.441,Normativo,815.0,876.26208,256.00925,1132.2714,Aguascalientes
5281.9707,15398.994,Normativo,866.0,0.0,220.33217,220.33217,Aguascalientes
13886.037,27243.658,Normativo,958.0,1939.084,485.08102,2424.165,Aguascalientes
1307.1539,6962.27,Normativo,225.0,58.530697,375.86279,434.39349,Aguascalientes
4921.1836,13434.328,Normativo,239.0,305.64383,725.26074,1030.9045,Aguascalientes
1722.2488,9593.6738,Normativo,225.0,86.913246,517.9209,604.83417,Aguascalientes
2183.1458,21660.748,Normativo,451.0,118.42757,421.69067,540.11823,Aguascalientes
4103.4873,10517.859,bisexual,759.0,0.0,150.49191,150.49191,Aguascalientes
1805.3318,29307.986,bisexual,1265.0,0.0,300.15707,300.15707,Aguascalientes
13972.771,28496.596,Normativo,506.0,1962.6421,554.77057,2517.4126,Aguascalientes
8155.8794,21025.131,Normativo,506.0,688.26709,244.62012,932.88721,Aguascalientes
6080.48,10482.56,Normativo,806.0,0.0,86.849586,86.849586,Aguascalientes
6235.8296,17617.951,Normativo,1011.0,453.86243,113.8434,567.70581,Aguascalientes
9047.1465,28920.354,Normativo,1011.0,811.06879,529.96716,1341.0359,Aguascalientes
12832.807,20978.734,Normativo,537.0,1653.0081,724.13733,2377.1455,Aguascalientes
8442.8652,13386.249,gay,805.0,723.30304,191.5334,914.83643,Aguascalientes
8057.9268,15416.253,Normativo,1073.0,0.0,156.25595,156.25595,Aguascalientes
5552.1191,9453.8682,Normativo,582.0,370.39328,398.41769,768.81097,Aguascalientes
9905.6768,21129.25,Normativo,619.0,974.59839,729.33234,1703.9307,Aguascalientes
11338.357,22788.486,Normativo,1547.0,1280.45,350.29953,1630.7495,Aguascalientes
12978.585,30110.541,Normativo,735.0,1692.604,488.70093,2181.3049,Aguascalientes
2459.0015,26098.16,Normativo,1170.0,137.28951,373.4183,510.70782,Aguascalientes
2359.2625,28363.51,Normativo,1170.0,130.46974,223.09924,353.56897,Aguascalientes
5182.5859,18210.068,Normativo,722.0,325.27969,354.51297,679.79266,Aguascalientes
4246.4575,35017.145,Normativo,1917.0,259.50873,327.45636,586.96509,Aguascalientes
11868.038,33670.965,Normativo,1023.0,1396.0918,481.77158,1877.8634,Aguascalientes
22554.961,43080.117,Normativo,682.0,4293.7153,404.7204,4698.4355,Aguascalientes
15985.262,36727.816,Normativo,682.0,0.0,715.0155,715.0155,Aguascalientes
9486.4951,28957.273,Normativo,842.0,894.75427,414.32727,1309.0815,Aguascalientes
23290.066,26462.053,Normativo,281.0,4515.832,1428.5703,5944.4023,Aguascalientes
15497.694,29441.545,Normativo,528.0,0.0,334.24042,334.24042,Aguascalientes
13837.813,21786.898,Normativo,580.0,1925.9852,476.95853,2402.9438,Aguascalientes
2325.2231,24960.4,Normativo,546.0,128.14226,385.3916,513.53387,Aguascalientes
9038.585,33890.734,Normativo,1160.0,809.43805,679.64832,1489.0864,Aguascalientes
4363.9912,20165.393,Normativo,819.0,267.54523,288.53122,556.07642,Aguascalientes
5400.3247,7372.8667,Normativo,273.0,0.0,398.02881,398.02881,Aguascalientes
11880.614,36086.352,Normativo,1327.0,1398.8374,354.2081,1753.0455,Aguascalientes
6670.5835,19263.082,Normativo,1000.0,506.93829,217.87532,724.8136,Aguascalientes
3422.2937,18739.57,Normativo,250.0,203.15565,1011.668,1214.8236,Aguascalientes
2231.9712,22062.072,Normativo,1000.0,121.76607,249.53337,371.29944,Aguascalientes
17142.666,23967.799,Normativo,531.0,2823.6414,827.31329,3650.9546,Aguascalientes
1220.2928,10411.884,Normativo,661.0,52.59148,202.69807,255.28955,Aguascalientes
13173.336,30161.461,Normativo,1052.0,0.0,431.55679,431.55679,Aguascalientes
6148.8711,15644.99,Normativo,661.0,0.0,304.57605,304.57605,Aguascalientes
19517.457,42895.063,Normativo,1380.0,3468.6758,485.16544,3953.8413,Aguascalientes
17088.982,21004.916,Normativo,345.0,2809.0601,1133.9648,3943.0249,Aguascalientes
2545.0796,32568.545,Normativo,1299.0,143.17519,368.3671,511.5423,Aguascalientes
2601.4521,10758.145,Normativo,272.0,147.02972,580.78516,727.81488,Aguascalientes
5541.6631,27239.811,Normativo,288.0,369.11676,1470.5586,1839.6753,Aguascalientes
4273.0479,10371.212,Normativo,815.0,0.0,148.39362,148.39362,Aguascalientes
2169.7798,10026.844,Normativo,272.0,117.51366,541.30566,658.81934,Aguascalientes
5438.1646,11449.418,Normativo,543.0,356.48141,176.7804,533.26184,Aguascalientes
7165.814,17737.295,Normativo,1105.0,567.39734,200.61778,768.01514,Aguascalientes
17339.125,24460.773,Normativo,829.0,0.0,491.4519,491.4519,Aguascalientes
2741.1982,14690.719,Normativo,1301.0,156.58502,137.37764,293.96265,Aguascalientes
8128.019,9023.7168,Normativo,276.0,0.0,487.15137,487.15137,Aguascalientes
10707.094,15560.648,Normativo,553.0,1142.6302,277.70306,1420.3333,Aguascalientes
6534.2168,12710.222,Normativo,844.0,0.0,371.90781,371.90781,Aguascalientes
6681.8594,16082.398,Normativo,1060.0,508.31488,137.43344,645.74829,Aguascalientes
2366.145,9642.4697,Normativo,563.0,130.94034,332.83548,463.77582,Aguascalientes
8013.8081,9188.4639,Normativo,289.0,670.92261,496.04492,1166.9675,Aguascalientes
7114.4717,23057.023,Normativo,1089.0,0.0,418.68417,418.68417,Aguascalientes
1112.3138,22563.885,bisexual,544.0,45.208298,267.20773,312.41602,Aguascalientes
11333.82,23710.689,Normativo,1157.0,1279.4594,206.38678,1485.8462,Aguascalientes
8932.8193,26157.656,Normativo,1157.0,789.29218,212.66922,1001.9614,Aguascalientes
2486.7537,16051.694,Normativo,465.0,139.18709,342.10876,481.29584,Aguascalientes
7319.2368,15037.626,T+,698.0,0.0,440.00888,440.00888,Aguascalientes
7918.2314,13409.459,Normativo,494.0,0.0,152.23331,152.23331,Aguascalientes
1663.1044,9784.7217,Normativo,233.0,82.869179,528.23438,611.10358,Aguascalientes
13719.786,25567.75,Normativo,504.0,1893.9272,315.68701,2209.6143,Aguascalientes
7446.8857,12286.989,Normativo,802.0,601.7113,175.80508,777.51636,Aguascalientes
1462.8176,11254.358,Normativo,335.0,0.0,607.57422,607.57422,Aguascalientes
6140.2261,29511.711,bisexual,1422.0,0.0,354.04645,354.04645,Aguascalientes
19454.152,24671.012,Normativo,356.0,3451.4814,1331.8809,4783.3623,Aguascalientes
2629.4773,19773.471,Normativo,335.0,0.0,1067.4844,1067.4844,Aguascalientes
9189.917,13336.676,Normativo,335.0,838.26318,719.98926,1558.2524,Aguascalientes
24425.381,33386.641,gay,260.0,4864.9771,1802.3984,6667.3755,Aguascalientes
5040.2329,24908.652,Normativo,245.0,313.78397,1344.709,1658.4929,Aguascalientes
3017.3657,22252.799,Normativo,734.0,0.0,564.53571,564.53571,Aguascalientes
6744.3657,14752.186,Normativo,543.0,515.9458,287.1951,803.14087,Aguascalientes
16956.654,32725.064,Normativo,1154.0,0.0,370.13727,370.13727,Aguascalientes
7936.4053,11514.36,Normativo,577.0,0.0,292.7981,292.7981,Aguascalientes
14153.461,22259.594,Normativo,543.0,0.0,768.34985,768.34985,Aguascalientes
7620.6318,17610.787,Normativo,1086.0,622.92261,337.25806,960.18066,Aguascalientes
13870.169,21269.531,Normativo,622.0,1934.7739,449.94122,2384.7151,Aguascalientes
1810.8177,31468.16,Normativo,933.0,92.969246,292.16422,385.13345,Aguascalientes
7270.4985,14248.797,Lesbiana,586.0,580.17749,220.00304,800.18054,Aguascalientes
3021.4919,26566.254,bisexual,1172.0,175.7504,167.29324,343.04364,Aguascalientes
14243.079,21740.98,Normativo,586.0,2036.0627,352.86111,2388.9238,Aguascalientes
9969.2881,11978.78,otro,277.0,986.71484,646.68262,1633.3975,Aguascalientes
3517.9321,15720.063,Normativo,1384.0,209.69502,125.46349,335.15851,Aguascalientes
10095.714,14378.478,Normativo,554.0,1010.7959,279.91977,1290.7157,Aguascalientes
8609.3955,28207.361,Normativo,782.0,743.63348,275.6275,1019.261,Aguascalientes
7351.0776,23826.426,Normativo,576.0,590.01477,352.50964,942.52441,Aguascalientes
15565.023,18269.584,Normativo,306.0,2395.126,986.29492,3381.4209,Aguascalientes
6703.9414,11565.937,Normativo,306.0,511.01071,624.39453,1135.4053,Aguascalientes
5849.3271,14571.646,Normativo,864.0,406.67719,184.17448,590.85168,Aguascalientes
2110.8137,13666.66,Normativo,576.0,113.48179,266.06223,379.54401,Aguascalientes
6207.5483,7863.2813,Normativo,249.0,450.40979,424.50439,874.91418,Aguascalientes
10988.591,19233.389,Normativo,530.0,1204.0876,374.43475,1578.5225,Aguascalientes
8135.7568,11374.291,Normativo,530.0,685.81042,298.37164,984.18207,Aguascalientes
2705.4778,11004.181,Normativo,748.0,154.14261,137.31721,291.45984,Aguascalientes
6429.7847,17591.939,Normativo,499.0,477.54095,199.71591,677.25684,Aguascalientes
593.28711,20346.348,bisexual,1356.0,0.0,103.81878,103.81878,Aguascalientes
12421.022,16274.838,Normativo,271.0,1541.1603,878.60742,2419.7676,Aguascalientes
3090.8123,23189.729,Normativo,1085.0,0.0,96.83107,96.83107,Aguascalientes
6205.3428,25327.379,Normativo,1628.0,450.1405,164.39253,614.53302,Aguascalientes
1816.3304,13401.544,Normativo,282.0,93.346184,723.49121,816.8374,Aguascalientes
9109.7041,21089.361,Normativo,282.0,822.98456,730.29083,1553.2754,Aguascalientes
9260.9434,15086.048,Normativo,897.0,851.79199,215.85449,1067.6465,Aguascalientes
2676.3936,20497.771,Normativo,563.0,152.15392,537.69971,689.85364,Aguascalientes
1760.5336,34791.59,Normativo,1196.0,89.531006,359.33881,448.86981,Aguascalientes
20336.352,28382.949,Lesbiana,279.0,3691.1021,1532.2715,5223.3735,Aguascalientes
10822.438,28627.416,Normativo,838.0,0.0,409.60733,409.60733,Aguascalientes
12697.577,24154.422,Normativo,279.0,1616.2773,1303.9922,2920.2695,Aguascalientes
12897.649,23184.336,Normativo,279.0,0.0,1251.6211,1251.6211,Aguascalientes
14180.256,24150.209,Normativo,279.0,0.0,1303.7656,1303.7656,Aguascalientes
6792.0005,29962.588,Normativo,891.0,521.76123,339.52271,861.28394,Aguascalientes
3051.0078,18149.625,Normativo,559.0,177.76859,280.23203,458.00061,Aguascalientes
4735.8594,19537.164,Normativo,594.0,0.0,674.37756,674.37756,Aguascalientes
2559.9902,20310.459,Normativo,279.0,144.19473,617.73108,761.92578,Aguascalientes
8561.5684,32697.564,Normativo,859.0,737.79462,467.84415,1205.6388,Aguascalientes
14685.052,20779.223,Normativo,608.0,0.0,490.7171,490.7171,Aguascalientes
7794.8428,11314.187,Normativo,286.0,644.1908,610.80371,1254.9945,Aguascalientes
7893.8345,21055.652,Normativo,859.0,656.27594,252.79991,909.07587,Aguascalientes
1428.4954,43413.359,Normativo,1120.0,66.827545,316.92502,383.75256,Aguascalientes
3844.7759,16142.146,Normativo,791.0,232.04333,230.96552,463.00885,Aguascalientes
15126.513,24027.105,Normativo,560.0,0.0,829.36005,829.36005,Aguascalientes
8814.9258,17196.465,Normativo,1055.0,0.0,194.50087,194.50087,Aguascalientes
17491.547,25745.074,Normativo,584.0,2918.4033,888.66064,3807.064,Aguascalientes
1870.6282,24237.785,Normativo,1099.0,97.058846,290.77603,387.83487,Aguascalientes
13322.828,27247.945,T+,876.0,1786.1064,389.86978,2175.9763,Aguascalientes
770.72662,30276.92,Normativo,876.0,21.851906,396.30576,418.15765,Aguascalientes
8578.8643,23527.66,Normativo,1168.0,739.90613,346.94244,1086.8486,Aguascalientes
7734.8721,29566.988,gay,608.0,636.86938,575.60938,1212.4788,Aguascalientes
11727.813,20613.816,Normativo,573.0,1365.4772,711.54065,2077.0178,Aguascalientes
7388.6919,9554.2256,Normativo,286.0,594.60681,515.79102,1110.3978,Aguascalientes
11574.683,15339.498,Normativo,608.0,1332.0453,419.93524,1751.9805,Aguascalientes
6819.5747,19890.861,Normativo,773.0,525.12756,230.98195,756.1095,Aguascalientes
4895.7729,14212.424,Normativo,515.0,303.90637,147.74271,451.64908,Aguascalientes
14547.378,16025.97,Normativo,274.0,0.0,865.17188,865.17188,Aguascalientes
12420.418,18295.951,Normativo,859.0,1540.9961,363.66669,1904.6628,Aguascalientes
5574.064,25073.795,Normativo,1717.0,373.07236,175.38353,548.45587,Aguascalientes
9349.7012,19507.959,Normativo,859.0,868.69824,494.90149,1363.5997,Aguascalientes
9706.8789,21634.012,Normativo,1717.0,936.73212,186.23413,1122.9663,Aguascalientes
1420.7129,20226.84,Normativo,1347.0,66.29541,198.53799,264.8334,Aguascalientes
2670.6299,9894.7539,Normativo,486.0,151.75983,192.63081,344.39063,Aguascalientes
1594.7927,20303.227,Normativo,729.0,78.198303,290.50296,368.70126,Aguascalientes
2958.9402,8260.9932,bisexual,258.0,171.47336,445.9751,617.44849,Aguascalientes
2430.0352,31647.697,Normativo,1215.0,135.3089,242.35567,377.66455,Aguascalientes
493.11386,18199.408,Normativo,1215.0,9.6531267,92.863815,102.51694,Aguascalientes
5467.6807,11219.032,Normativo,864.0,360.08481,284.61795,644.70276,Aguascalientes
7522.8916,24796.445,Normativo,1223.0,610.99023,297.4783,908.46851,Aguascalientes
11046.63,16338.806,Normativo,612.0,1216.7589,391.50491,1608.2638,Aguascalientes
10553.992,13659.571,Normativo,306.0,1109.2046,737.4209,1846.6255,Aguascalientes
14075.007,18307.135,Normativo,351.0,1990.4114,988.32227,2978.7336,Aguascalientes
6499.6924,14621.56,Normativo,703.0,486.07547,504.70236,990.77783,Aguascalientes
10243.531,32788.586,Normativo,1054.0,1041.4236,545.32141,1586.745,Aguascalientes
14465.095,30056.557,Normativo,662.0,2096.3662,371.11087,2467.4771,Aguascalientes
12789.038,21173.934,Normativo,546.0,1641.1198,730.87463,2371.9944,Aguascalientes
2647.5149,15103.158,Normativo,257.0,0.0,473.49216,473.49216,Aguascalientes
12362.103,19961.129,Normativo,546.0,1525.1566,523.62256,2048.7793,Aguascalientes
1692.6174,12528.282,Normativo,514.0,84.887169,150.71516,235.60233,Aguascalientes
2105.6567,22611.395,Normativo,1028.0,0.0,255.74664,255.74664,Aguascalientes
9285.0303,24901.854,Normativo,1424.0,856.38,232.8651,1089.2451,Aguascalientes
1506.3319,11435.691,Normativo,536.0,72.149704,222.62973,294.77942,Aguascalientes
7883.9595,13981.131,gay,854.0,655.07037,200.04515,855.11554,Aguascalientes
4500.4854,20853.027,Normativo,1708.0,0.0,166.21223,166.21223,Aguascalientes
12182.635,31341.52,Normativo,1424.0,1476.41,282.24893,1758.6589,Aguascalientes
5671.9741,14496.127,Normativo,566.0,385.02548,178.98492,564.01038,Aguascalientes
2189.8083,14621.8,Normativo,848.0,118.88313,399.88205,518.7652,Aguascalientes
10934.551,13354.51,Normativo,601.0,1192.2894,384.30286,1576.5923,Aguascalientes
6791.9204,18889.148,Normativo,901.0,521.7514,270.27002,792.02142,Aguascalientes
6105.604,9376.6416,Normativo,794.0,437.96414,154.74207,592.70618,Aguascalientes
523.59991,11540.039,Normativo,794.0,10.249918,62.255299,72.505219,Aguascalientes
3141.7395,15176.523,Normativo,530.0,183.97247,162.42297,346.39545,Aguascalientes
4677.8979,15258.602,Normativo,1059.0,289.00894,164.80746,453.81641,Aguascalientes
1524.7671,15954.829,Normativo,794.0,73.410225,246.09486,319.5051,Aguascalientes
13853.13,20506.543,Normativo,367.0,1930.1458,1107.0586,3037.2043,Aguascalientes
2456.3052,17511.924,Normativo,691.0,137.10513,233.45071,370.55585,Aguascalientes
6079.0693,18058.18,Normativo,1036.0,434.72473,258.38058,693.10535,Aguascalientes
4234.3633,24278.516,Normativo,1799.0,258.68176,81.772705,340.45447,Aguascalientes
6739.5781,10056.034,Normativo,600.0,0.0,347.11115,347.11115,Aguascalientes
4452.3618,14426.823,Normativo,1200.0,273.58768,149.00502,422.59271,Aguascalientes
7806.6792,13925.745,Normativo,956.0,645.6358,199.25262,844.88843,Aguascalientes
17696.521,27735.057,Normativo,1025.0,2974.0781,556.20166,3530.2798,Aguascalientes
1863.8456,19529.822,Normativo,965.0,96.595078,211.09059,307.68567,Aguascalientes
9103.8818,16004.386,Normativo,769.0,0.0,165.69189,165.69189,Aguascalientes
3298.5369,12276.492,bisexual,241.0,0.0,470.7059,470.7059,Aguascalientes
10383.213,14435.837,Normativo,512.0,1071.9194,415.4201,1487.3396,Aguascalientes
4052.7639,17897.24,Lesbiana,1031.0,0.0,84.447998,84.447998,Aguascalientes
7020.6611,9996.4648,Normativo,548.0,0.0,345.05499,345.05499,Aguascalientes
13574.068,24277.617,Normativo,1095.0,1854.3478,486.86572,2341.2134,Aguascalientes
9121.5215,28171.205,Normativo,516.0,0.0,416.78995,416.78995,Aguascalientes
5831.0967,13976.891,Normativo,1031.0,404.45157,158.08588,562.53748,Aguascalientes
2324.3494,11038.114,Normativo,551.0,128.08252,381.00986,509.09238,Aguascalientes
1842.9576,11923.077,Normativo,519.0,0.0,147.09587,147.09587,Aguascalientes
2051.6689,15490.5,Normativo,519.0,0.0,199.00981,199.00981,Aguascalientes
3212.896,10581.446,Normativo,259.0,188.83786,405.71457,594.55243,Aguascalientes
1278.5543,14500.92,Normativo,778.0,56.575172,207.48251,264.05768,Aguascalientes
23956.797,42869.535,Normativo,673.0,4720.873,1479.757,6200.6299,Aguascalientes
6139.9268,16596.504,Normativo,1009.0,442.15436,237.46645,679.62079,Aguascalientes
11099.308,26546.801,Normativo,633.0,1228.2598,278.91464,1507.1744,Aguascalientes
3394.0371,29412.217,Normativo,950.0,201.22357,746.16443,947.388,Aguascalientes
12306.924,34190.445,Normativo,1835.0,0.0,319.7258,319.7258,Aguascalientes
19460.217,27305.701,Normativo,367.0,3453.1287,1474.1152,4927.2441,Aguascalientes
